mode,run_tag,regime_clustering,knn_metric,pca_k,tau,k_neighbors,primary_metric,model_mean,mix_mean,model_stein_mean,mix_stein_mean,model_logeuc_mean,mix_logeuc_mean,model_gmvp_sharpe_mean,mix_gmvp_sharpe_mean,roll_gmvp_sharpe_mean,pers_gmvp_sharpe_mean,shrink_gmvp_sharpe_mean,model_gmvp_var_mean,mix_gmvp_var_mean,roll_gmvp_var_mean,pers_gmvp_var_mean,shrink_gmvp_var_mean,model_gmvp_vol_mean,mix_gmvp_vol_mean,roll_gmvp_vol_mean,pers_gmvp_vol_mean,shrink_gmvp_vol_mean,model_turnover_l1_mean,mix_turnover_l1_mean,roll_turnover_l1_mean,pers_turnover_l1_mean,shrink_turnover_l1_mean,_objective
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=10,fuzzy_cmeans,lp_p1,40,2.0,10,fro,0.02357054363877828,0.02227084331374829,1016.323446729023,821.7408816937026,96.9020107712755,92.7391431853745,1.9426998684909287,1.8133334994181691,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001102822222519069,9.825871209182823e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008388990142546881,0.007862685933427236,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.2654816115402642,0.18383007427151804,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9426998684909287
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=10,fuzzy_cmeans,l1,40,2.0,10,fro,0.02357054363877828,0.02227084331374829,1016.323446729023,821.7408816937026,96.9020107712755,92.7391431853745,1.9426998684909287,1.8133334994181691,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001102822222519069,9.825871209182823e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008388990142546881,0.007862685933427236,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.2654816115402642,0.18383007427151804,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9426998684909287
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=50,fuzzy_cmeans,lp_p1,40,2.0,50,fro,0.023570372625625325,0.0222706805426743,1016.2377850042695,821.7376397306929,96.89939061470676,92.73794311958855,1.9425369823562604,1.813273244300625,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011027942556150253,9.825773005540895e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.0083888439915216,0.007862628324963657,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.2655614546343481,0.1838744487851691,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9425369823562604
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=50,fuzzy_cmeans,l1,40,2.0,50,fro,0.023570372625625325,0.0222706805426743,1016.2377850042695,821.7376397306929,96.89939061470676,92.73794311958855,1.9425369823562604,1.813273244300625,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011027942556150253,9.825773005540895e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.0083888439915216,0.007862628324963657,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.2655614546343481,0.1838744487851691,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9425369823562604
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=1.0|k_neighbors=50,fuzzy_cmeans,l1,40,1.0,50,fro,0.023564863657080475,0.02229537765640427,848.3824845020764,811.8871097979296,100.67381350407302,94.22069328008136,1.9421721152678404,1.8096433630772817,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141052450008,9.854256482516614e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449680759506707,0.007883094034458861,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921669968462987,0.16030747326953776,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421721152678404
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=50,fuzzy_cmeans,lp_p1,40,1.0,50,fro,0.023564863657080475,0.02229537765640427,848.3824845020764,811.8871097979296,100.67381350407302,94.22069328008136,1.9421721152678404,1.8096433630772817,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141052450008,9.854256482516614e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449680759506707,0.007883094034458861,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921669968462987,0.16030747326953776,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421721152678404
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=10,fuzzy_cmeans,lp_p1,40,1.0,10,fro,0.02356486365708048,0.02229537765640427,848.3824845021037,811.8871097979454,100.67381350407304,94.22069328008138,1.9421721152678402,1.8096433630772817,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141052450008,9.854256482516614e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449680759506707,0.007883094034458863,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892166996846298,0.1603074732695378,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421721152678402
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=40|tau=1.0|k_neighbors=10,fuzzy_cmeans,l1,40,1.0,10,fro,0.02356486365678899,0.02229537765626777,848.382484505063,811.8871097994365,100.6738135044696,94.22069328037618,1.9421721152348472,1.8096433630634012,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001112214105249967,9.854256482519166e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449680759540187,0.007883094034460605,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921669968036375,0.16030747326812164,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421721152348472
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=50,fuzzy_cmeans,lp_p1,48,1.0,50,fro,0.023564864405431207,0.02229537763367975,848.382501000185,811.8871143128621,100.6738159947813,94.22069498331818,1.942172065479101,1.8096433560480027,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141791497332,9.854256656164297e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449681047639854,0.007883094098146902,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921662542728748,0.16030745465373977,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.942172065479101
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=50,fuzzy_cmeans,l1,48,1.0,50,fro,0.023564864405431207,0.02229537763367975,848.382501000185,811.8871143128621,100.6738159947813,94.22069498331818,1.942172065479101,1.8096433560480027,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141791497332,9.854256656164297e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449681047639854,0.007883094098146902,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921662542728748,0.16030745465373977,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.942172065479101
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=10,fuzzy_cmeans,lp_p1,48,1.0,10,fro,0.023564864405431207,0.022295377633679753,848.3825010001672,811.8871143128687,100.6738159947813,94.22069498331818,1.9421720654791008,1.809643356048003,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141791497331,9.854256656164297e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449681047639854,0.007883094098146902,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921662542728743,0.16030745465373972,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421720654791008
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=10,fuzzy_cmeans,l1,48,1.0,10,fro,0.023564864405431207,0.022295377633679753,848.3825010001672,811.8871143128687,100.6738159947813,94.22069498331818,1.9421720654791008,1.809643356048003,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122141791497331,9.854256656164297e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449681047639854,0.007883094098146902,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.18921662542728743,0.16030745465373972,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9421720654791008
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=10,fuzzy_cmeans,lp_p1,48,2.0,10,fro,0.023564334132967633,0.022295263509829393,848.3631814741498,811.8781925082753,100.67314833932285,94.22011939604633,1.9419288530534986,1.8095888899082817,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537997173,9.854242159582618e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733219789,0.007883091361792799,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246864324254,0.1602987065453221,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9419288530534986
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=10,fuzzy_cmeans,l1,48,2.0,10,fro,0.023564334132967633,0.022295263509829393,848.3631814741498,811.8781925082753,100.67314833932285,94.22011939604633,1.9419288530534986,1.8095888899082817,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537997173,9.854242159582618e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733219789,0.007883091361792799,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246864324254,0.1602987065453221,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.9419288530534986
grid,regime_clustering=fuzzy_cmeans|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=50,fuzzy_cmeans,l1,48,2.0,50,fro,0.023564334024810035,0.02229526348977567,848.3631791369864,811.8781911749536,100.67314823177303,94.22011928669036,1.941928852914131,1.8095888898899462,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537920172,9.854242159557005e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733147569,0.007883091361767621,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246857753644,0.1602987070890656,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.941928852914131
grid,regime_clustering=fuzzy_cmeans|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=50,fuzzy_cmeans,lp_p1,48,2.0,50,fro,0.023564334024810035,0.02229526348977567,848.3631791369864,811.8781911749536,100.67314823177303,94.22011928669036,1.941928852914131,1.8095888898899462,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00011122057537920172,9.854242159557005e-05,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.008449659733147569,0.007883091361767621,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.1892246857753644,0.1602987070890656,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.941928852914131
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=50,agglomerative_ward,lp_p1,40,1.0,50,fro,0.027815031961380736,0.022292554162628753,882.2603927257875,820.7768550361229,103.84427318179634,96.53853038436495,1.7074327326083873,1.7979732772005124,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.00010389403305576439,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,3.2315516166759073e-15,0.12489996968128833,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7074327326083873
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=1.0|k_neighbors=10,agglomerative_ward,lp_p1,40,1.0,10,fro,0.027815031961380736,0.022292554162628753,882.2603927257703,820.7768550361161,103.84427318179632,96.53853038436495,1.7074327326083873,1.7979732772005121,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.0001038940330557644,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,3.260803696698629e-15,0.12489996968128844,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7074327326083873
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=10,agglomerative_ward,l1,48,1.0,10,fro,0.027815031961380743,0.022292554162628753,882.2603927257715,820.77685503609,103.84427318179632,96.53853038436495,1.7074327326083871,1.797973277200512,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.0001038940330557644,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,2.285785264118355e-15,0.12489996968128846,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7074327326083871
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=50,agglomerative_ward,lp_p1,48,1.0,50,fro,0.027815031961380736,0.022292554162628753,882.2603927257888,820.7768550361211,103.84427318179634,96.53853038436495,1.707432732608387,1.797973277200512,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.00010389403305576442,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,2.3241935078399823e-15,0.12489996968128844,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.707432732608387
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=48|tau=1.0|k_neighbors=10,agglomerative_ward,lp_p1,48,1.0,10,fro,0.027815031961380743,0.022292554162628753,882.2603927257674,820.7768550361345,103.84427318179632,96.53853038436495,1.707432732608387,1.7979732772005117,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.0001038940330557644,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022634254187323,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,2.3271315430228867e-15,0.12489996968128846,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.707432732608387
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=48|tau=1.0|k_neighbors=50,agglomerative_ward,l1,48,1.0,50,fro,0.027815031961380743,0.022292554162628753,882.2603927257777,820.7768550361309,103.84427318179634,96.53853038436495,1.7074327326083867,1.7979732772005121,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746365543135093,0.0001038940330557644,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010226342541873228,0.008042820812870886,0.007647098813298827,0.007892559424140699,0.007764875443503471,2.3477588711157518e-15,0.12489996968128844,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7074327326083867
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=40|tau=1.0|k_neighbors=10,agglomerative_ward,l1,40,1.0,10,fro,0.027813736212099018,0.02229223323203882,882.1931855021602,820.780869543664,103.84253785108707,96.53714190764208,1.707043900552204,1.7979001222753708,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017458958191648565,0.00010388743647588052,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010224852310848796,0.008042590493969177,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.0006061144837611576,0.12493793996935372,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.707043900552204
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=40|tau=1.0|k_neighbors=50,agglomerative_ward,l1,40,1.0,50,fro,0.027813689459826426,0.02229222154251855,882.1916887685395,820.7810552835551,103.84247097181975,96.53708930056276,1.707030683611422,1.7978974881497312,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017458804786035898,0.00010388720062523358,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010224803008562579,0.008042582241188858,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.000626609363686309,0.12493941136518619,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.707030683611422
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=50,agglomerative_ward,l1,48,2.0,50,fro,0.02781212661748286,0.022291862248904767,882.1255260094963,820.741687695787,103.84043773427021,96.53557198476055,1.7066878593357926,1.797654025819671,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017461623875402244,0.0001038924124096318,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022562027414665,0.008042776345809476,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.0018332289056363653,0.12497272546582967,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7066878593357926
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=10,agglomerative_ward,lp_p1,48,2.0,10,fro,0.02781211958228455,0.022291859991385832,882.1247968310151,820.7415050419003,103.84039277960869,96.53554258344091,1.7066844172786462,1.7976517975478223,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746159888974645,0.00010389238876193492,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01022561192101092,0.008042775575209955,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.001847280944125609,0.12497346315783588,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7066844172786462
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=48|tau=2.0|k_neighbors=10,agglomerative_ward,l1,48,2.0,10,fro,0.02781214234358666,0.022291867542201648,882.1260114601041,820.7419036747252,103.84046628055157,96.53559328704294,1.7066839003571455,1.7976528391569948,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.0001746161950901308,0.00010389241238707588,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010225618822410958,0.008042776366755626,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.0018194092375178766,0.12497007717814865,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7066839003571455
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=48|tau=2.0|k_neighbors=50,agglomerative_ward,lp_p1,48,2.0,50,fro,0.027812102621053186,0.02229185508693156,882.1241384245324,820.7414910101521,103.84037098212241,96.53553043428244,1.7066794206595155,1.797650203096935,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017461551546142363,0.00010389233474756962,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010225596990648463,0.00804277372289228,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.001850871345668975,0.12497214234085749,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7066794206595155
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=50,agglomerative_ward,lp_p1,40,2.0,50,fro,0.027789669617861137,0.022287947305639697,881.29525123556,820.5543103456529,103.8104311280631,96.51123789462969,1.7021779643465746,1.7966270300824674,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017427376651314296,0.00010385843948605807,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010212764940221022,0.008041044575876273,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.014948279333338359,0.1258733095763937,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7021779643465746
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=10,agglomerative_ward,l1,40,2.0,10,fro,0.02779076467294864,0.02228864333296856,881.3688766546252,820.5483255126721,103.81275980232522,96.51258067752453,1.7016104232729912,1.7961473208828724,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017432656887383065,0.00010386564983372802,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.01021413779442886,0.008041271326779408,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.014367320078554938,0.12583923654649318,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7016104232729912
grid,regime_clustering=agglomerative_ward|knn_metric=lp_p1|pca_k=40|tau=2.0|k_neighbors=10,agglomerative_ward,lp_p1,40,2.0,10,fro,0.027789819241031903,0.02228772494164459,881.2807686551929,820.5531220845231,103.81002246397163,96.51134631848487,1.7015386813696862,1.7963168710237536,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017426676202941425,0.00010385797097183607,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010212635818790403,0.008041069164001862,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.015018479129771155,0.12594625469762574,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7015386813696862
grid,regime_clustering=agglomerative_ward|knn_metric=l1|pca_k=40|tau=2.0|k_neighbors=50,agglomerative_ward,l1,40,2.0,50,fro,0.027790035037549198,0.02228888397273086,881.2756426206538,820.539531578507,103.80877395739016,96.50924772072688,1.7006406848038318,1.7958090607480366,1.7135923302516392,1.8721791255621012,1.7593225134587016,0.00017426273161446913,0.00010385785787485795,9.169864546857039e-05,9.35057756451335e-05,9.577285016414471e-05,0.010211813503283018,0.008040980268024224,0.007647098813298827,0.007892559424140699,0.007764875443503471,0.015658296168922618,0.12599409384652951,0.2392887989721949,0.4456611046578845,0.18028667620418165,1.7006406848038318
